latitude,longitude,public_positional_accuracy,scientific_name,common_name
37.70884788,-122.37463974,6,Ribes sanguineum,Red-flowering Currant
37.7140528802,-122.377983369,5,Baccharis pilularis,coyote brush
37.7087727841,-122.3753791956,5,Frangula californica,coffeeberry
37.7104464481,-122.3796724129,15,Pinus radiata,Monterey pine
37.7140626451,-122.3780288828,5,Distichlis spicata,Saltgrass
37.7099070984,-122.3894193807,5,Salvia spathacea,Hummingbird Sage
37.7139865794,-122.3781169766,5,Baccharis pilularis,coyote brush
37.70851404,-122.3750873,6,Morella californica,Pacific Wax myrtle
37.7096147239,-122.3902934586,22,Heteromeles arbutifolia,Toyon
37.70902275,-122.37471649,6,Salix laevigata,red willow
37.7096818955,-122.3902053742,4,Salvia mellifera,black sage
37.714115,-122.378019,26,Distichlis spicata,Saltgrass
37.71408242,-122.37793919,4,Salicornia pacifica,Pacific Glasswort
37.7137598489,-122.3805448787,5,Heterotheca grandiflora,Telegraphweed
37.7137687284,-122.3803908925,27,Erigeron canadensis,horseweed
37.7137598489,-122.3805448787,5,Erigeron canadensis,horseweed
37.7137377163,-122.3804208972,7,Heterotheca grandiflora,Telegraphweed
37.7096810053,-122.3786322122,30,Distichlis spicata,Saltgrass
37.7136471123,-122.3804306333,5,Heterotheca grandiflora,Telegraphweed
37.7135184082,-122.3804573716,5,Baccharis pilularis,coyote brush
37.709595,-122.3788,5,Distichlis spicata,Saltgrass
37.7120833844,-122.3802173139,5,Umbellularia californica,California bay
37.7114997106,-122.3805526738,5,Aesculus californica,California buckeye
37.7109662372,-122.3811099671,24,Morella californica,Pacific Wax myrtle
37.7128902683,-122.4866574259,10,Lupinus chamissonis,Chamisso Bush Lupine
37.7117559483,-122.3808633022,16,Aesculus californica,California buckeye
37.7116945488,-122.3806063881,24,Umbellularia californica,California bay
37.7909283333,-122.4848166667,5,Tanacetum bipinnatum,dune tansy
37.71160035,-122.38032338,4,Quercus agrifolia,coast live oak
37.7909,-122.484855,10,Leymus mollis,American lyme grass
37.709725,-122.37908833,5,Baccharis pilularis,coyote brush
37.71590833,-122.376595,5,Eschscholzia californica,California poppy
37.711395,-122.38023333,6,Distichlis spicata,Saltgrass
37.713905,-122.37962167,32,Eriogonum latifolium,Seaside Buckwheat
37.71359667,-122.37899667,5,Epilobium brachycarpum,panicled willowherb
37.71499,-122.378995,26,Hesperocyparis macrocarpa,Monterey Cypress
37.7121226956,-122.380834222,5,Aesculus californica,California buckeye
37.718675,-122.38088833,4,Jaumea carnosa,Marsh Jaumea
37.7686764597,-122.4661402232,12,Frangula californica,coffeeberry
37.7687141347,-122.4661558971,17,Achillea millefolium,common yarrow
37.768681515,-122.4661825319,10,Frangula californica,coffeeberry
37.7686717501,-122.4661720545,10,Frangula californica,coffeeberry
37.7386007505,-122.3741143664,10,Baccharis pilularis,coyote brush
37.7688321798,-122.4659410493,10,Achillea millefolium,common yarrow
37.76887893,-122.46613863,9,Heteromeles arbutifolia,Toyon
37.7689576158,-122.4659983485,28,Heteromeles arbutifolia,Toyon
37.7688640729,-122.4660660234,10,Heteromeles arbutifolia,Toyon
37.7688141587,-122.4659333379,10,Eschscholzia californica,California poppy
37.7139547281,-122.3783793302,5,Heterotheca grandiflora,Telegraphweed
37.7384482952,-122.3735029018,9,Heteromeles arbutifolia,Toyon
37.7383405343,-122.3735069298,5,Heteromeles arbutifolia,Toyon
37.7384324125,-122.3735036701,6,Heteromeles arbutifolia,Toyon
37.7689101,-122.4660074743,6,Heteromeles arbutifolia,Toyon
37.7383373749,-122.3731977663,24,Epilobium brachycarpum,panicled willowherb
37.768867719,-122.4659049233,10,Heteromeles arbutifolia,Toyon
37.7383042297,-122.3731757086,4,Eschscholzia californica,California poppy
37.7688379788,-122.4659701483,8,Frangula californica,coffeeberry
37.7382919193,-122.372975601,10,Eschscholzia californica,California poppy
37.7706375753,-122.4650185695,35,Garrya elliptica,Coast silk tassel
37.768845968,-122.4659297337,10,Eschscholzia californica,California poppy
37.7706751088,-122.4649885298,10,Garrya elliptica,Coast silk tassel
37.7689616562,-122.4660633628,6,Heteromeles arbutifolia,Toyon
37.7688899013,-122.4659338132,20,Achillea millefolium,common yarrow
37.7708352757,-122.4648759986,6,Sambucus racemosa,red-berried elder
37.7689755858,-122.4658854811,32,Eschscholzia californica,California poppy
37.76900245,-122.46611646,10,Acer negundo,boxelder
37.768937205,-122.4657868223,10,Morella californica,Pacific Wax myrtle
37.7688393082,-122.465899211,28,Heteromeles arbutifolia,Toyon
37.7707958501,-122.4649608695,10,Erigeron canadensis,horseweed
37.7690365725,-122.4657906779,10,Polystichum munitum,western sword fern
37.7690688847,-122.4658200146,10,Equisetum hyemale affine,western scouringrush
37.7688868887,-122.4657727399,24,Equisetum hyemale,rough horsetail
37.7689721595,-122.4657986523,12,Polystichum munitum,western sword fern
37.714875,-122.37854667,8,Heteromeles arbutifolia,Toyon
37.7690195942,-122.4657593227,10,Polystichum munitum,western sword fern
37.7701786906,-122.4641754014,10,Marah fabacea,California manroot
37.77059381,-122.46416679,37,Quercus agrifolia,coast live oak
37.7690361426,-122.4656974505,21,Achillea millefolium,common yarrow
37.7689158731,-122.4657681306,10,Eschscholzia californica,California poppy
37.7690306375,-122.4656491334,16,Morella californica,Pacific Wax myrtle
37.7701175446,-122.4637047575,10,Rubus ursinus,trailing blackberry
37.7702389126,-122.4640082934,15,Geranium,geraniums and cranesbills
37.7690560116,-122.4657747252,47,Equisetum hyemale,rough horsetail
37.71393333,-122.37958667,5,Epilobium brachycarpum,panicled willowherb
37.7689723314,-122.4658737287,24,Aesculus californica,California buckeye
37.770225594,-122.4633279073,28,Baccharis pilularis,coyote brush
37.7371079754,-122.3751893454,5,Epilobium canum,California fuchsia
37.7373760694,-122.3751502068,7,Epilobium canum,California fuchsia
37.7689280669,-122.4657931935,28,Eschscholzia californica,California poppy
37.7701918795,-122.4633260696,28,Baccharis pilularis,coyote brush
37.7368868377,-122.3752070408,6,Achillea millefolium,common yarrow
37.7690453654,-122.4658419055,27,Equisetum hyemale,rough horsetail
37.7689895584,-122.4657585447,28,Frangula californica,coffeeberry
37.7690725998,-122.4658070476,28,Morella californica,Pacific Wax myrtle
37.7703631763,-122.4638788496,10,Quercus agrifolia,coast live oak
37.7688909788,-122.4658984692,10,Achillea millefolium,common yarrow
37.7690031414,-122.4657900237,31,Frangula californica,coffeeberry
37.7689753427,-122.4657505286,5,Eschscholzia californica,California poppy
37.7688055672,-122.4658089505,10,Eschscholzia californica,California poppy
37.7689404156,-122.4658322811,23,Eschscholzia californica,California poppy
37.7689245822,-122.465804931,28,Eschscholzia californica,California poppy
37.7688903921,-122.4659099524,10,Achillea millefolium,common yarrow
37.7688372042,-122.4658706943,45,Achillea millefolium,common yarrow
37.71648,-122.37650333,48,Ulva intestinalis,Gutweed
37.7163,-122.37646333,4,Salicornia pacifica,Pacific Glasswort
37.7689380013,-122.4657196832,10,Eschscholzia californica,California poppy
37.71583,-122.37655,32,Eschscholzia californica,California poppy
37.770529033,-122.4647330425,9,Toxicodendron diversilobum,Pacific poison oak
37.7703519581,-122.4644072679,28,Quercus agrifolia,coast live oak
37.7706340174,-122.4641982801,16,Quercus agrifolia,coast live oak
37.7707794321,-122.4640219081,28,Quercus agrifolia,coast live oak
37.7139699413,-122.3784221617,5,Baccharis pilularis,coyote brush
37.7703541869,-122.4638086987,21,Acer macrophyllum,bigleaf maple
37.7703112504,-122.4638686237,10,Quercus agrifolia,coast live oak
37.7705678441,-122.4638881188,24,Quercus agrifolia,coast live oak
37.7704228611,-122.4637847463,32,Quercus agrifolia,coast live oak
37.71477833,-122.37796167,4,Salix lasiolepis,Arroyo Willow
37.713845,-122.37883833,6,Heterotheca grandiflora,Telegraphweed
37.71376333,-122.37889167,24,Epilobium brachycarpum,panicled willowherb
37.70892833,-122.381395,16,Ulva lactuca,Broadleaf Sea Lettuce
37.713105,-122.37899667,6,Baccharis pilularis consanguinea,Chaparral Coyote Brush
37.71474667,-122.37966167,12,Quercus agrifolia,coast live oak
37.71478333,-122.377725,5,Salix lasiolepis,Arroyo Willow
37.8047446534,-122.4605548383,5,Camissoniopsis cheiranthifolia,beach suncup
37.8075892199,-122.4695994147,10,Sisyrinchium bellum,western blue-eyed grass
37.8074833146,-122.4695109018,5,Eriophyllum staechadifolium,seaside woolly sunflower
37.7804269363,-122.4319035188,19,Baccharis pilularis,coyote brush
37.79848291,-122.45458222,6,Pseudotsuga menziesii,Douglas fir
37.7759972222,-122.5105222222,5,Tanacetum bipinnatum,dune tansy
37.7760583333,-122.5105222222,5,Lupinus arboreus,coastal bush lupine
37.8017279207,-122.405702243,33,Epilobium canum,California fuchsia
37.7756805556,-122.5102388889,5,Baccharis pilularis,coyote brush
37.7688896796,-122.4671502226,10,Polystichum munitum,western sword fern
37.7689004084,-122.4659615011,10,Achillea millefolium,common yarrow
37.7690263884,-122.4658336771,10,Frangula californica,coffeeberry
37.7420535198,-122.4432209005,16,Prunus ilicifolia,hollyleaf cherry
37.7418329083,-122.442676958,48,Equisetum telmateia braunii,Braun's Giant Horsetail
37.741220321,-122.4423007001,24,Polystichum munitum,western sword fern
37.7418000431,-122.4427582601,8,Toxicodendron diversilobum,Pacific poison oak
37.76339218,-122.46359915,10,Frangula californica,coffeeberry
37.7404822986,-122.453376386,24,Polypodium scouleri,leathery polypody
37.7693546657,-122.4651553297,10,Frangula californica,coffeeberry
37.7634549374,-122.4634927792,10,Salvia mellifera,black sage
37.7935509965,-122.4820544435,34,Quercus agrifolia,coast live oak
37.8014626061,-122.4697031198,18,Oemleria cerasiformis,Osoberry
37.8040569509,-122.4569830337,8,Lupinus chamissonis,Chamisso Bush Lupine
37.7927126829,-122.4466219359,10,Erigeron canadensis,horseweed
37.793990504,-122.4475530816,10,Rubus ursinus,trailing blackberry
37.73816376,-122.44088885,7,Quercus agrifolia,coast live oak
37.73834103,-122.44101547,7,Heteromeles arbutifolia,Toyon
37.73949554,-122.44076188,4,Quercus agrifolia,coast live oak
37.74172868,-122.44146035,9,Epilobium brachycarpum,panicled willowherb
37.74130171,-122.4426124,9,Frangula californica,coffeeberry
37.73984167,-122.44052167,16,Artemisia californica,California sagebrush
37.73910833,-122.4402,6,Rubus ursinus,trailing blackberry
37.7749976563,-122.4488775061,10,Clinopodium douglasii,yerba buena
37.773647,-122.4290433,19,Malva assurgentiflora,Island Mallow
37.71871,-122.501748,8,Toxicodendron diversilobum,Pacific poison oak
37.71864556,-122.50158398,3,Toxicodendron diversilobum,Pacific poison oak
37.7186483844,-122.5016241522,5,Baccharis pilularis,coyote brush
37.7186990663,-122.5016277689,12,Baccharis pilularis,coyote brush
37.76581667,-122.51300833,5,Zostera marina,Eelgrass
37.73357688,-122.44775927,6,Frangula californica,coffeeberry
37.738802147,-122.374077918,8,Frangula californica,coffeeberry
37.73901372,-122.37428232,7,Heteromeles arbutifolia,Toyon
37.7169637772,-122.5014621114,8,Ericameria ericoides,California Goldenbush
37.7242287033,-122.5052881485,4,Tanacetum bipinnatum,dune tansy
37.724497474,-122.5053027468,12,Camissoniopsis cheiranthifolia,beach suncup
37.7230550293,-122.5045269551,6,Agoseris apargioides,seaside agoseris
37.712817262,-122.4272998889,10,Artemisia californica,California sagebrush
37.776119446,-122.4350941076,28,Hesperocyparis macrocarpa,Monterey Cypress
37.7966334153,-122.4739290369,23,Ribes sanguineum glutinosum,blood currant
37.7740444243,-122.4589901046,10,Quercus agrifolia,coast live oak
37.7978097429,-122.4687776087,10,Frangula californica,coffeeberry
37.7976498202,-122.468762719,15,Diplacus aurantiacus,orange bush monkeyflower
37.7973749448,-122.4686914942,8,Pteridium aquilinum pubescens,Hairy brackenfern
37.7690450961,-122.4732748237,31,Cyperus eragrostis,tall flatsedge
37.7697556716,-122.4673815775,12,Achillea millefolium,common yarrow
37.7687397978,-122.4659941073,27,Frangula californica,coffeeberry
37.7690336084,-122.4658181243,28,Eschscholzia californica,California poppy
37.7691085159,-122.465700084,28,Polystichum munitum,western sword fern
37.7690586429,-122.4656042828,28,Achillea millefolium,common yarrow
37.7690661333,-122.4655735298,28,Achillea millefolium,common yarrow
37.770213298,-122.4649396972,28,Epilobium canum,California fuchsia
37.7702048489,-122.4649914762,28,Achillea millefolium,common yarrow
37.769028283,-122.4670166966,8,Polystichum munitum,western sword fern
37.7687740912,-122.4660417705,6,Heteromeles arbutifolia,Toyon
37.7975471132,-122.458092319,10,Lonicera involucrata,twinberry honeysuckle
37.7998397135,-122.4723875145,19,Woodwardia fimbriata,giant chain fern
37.7999369584,-122.4723112751,14,Equisetum telmateia,great horsetail
37.7997936258,-122.4726333105,13,Pteridium aquilinum pubescens,Hairy brackenfern
37.7387083333,-122.4553383333,10,Polypodium scouleri,leathery polypody
37.738555,-122.4554533333,10,Polystichum munitum,western sword fern
37.7374842992,-122.4161416972,28,Clinopodium douglasii,yerba buena
37.805845,-122.455055,5,Abronia latifolia,Yellow Sand Verbena
37.766581245,-122.4698877925,8,Arbutus menziesii,Pacific madrone
37.766613188,-122.4697633004,30,Arbutus menziesii,Pacific madrone
37.7666616422,-122.469845288,8,Eschscholzia californica,California poppy
37.7715940168,-122.4649542478,10,Epilobium ciliatum,fringed willowherb
37.74008674,-122.37600568,5,Baccharis pilularis,coyote brush
37.73946198,-122.37598418,6,Heteromeles arbutifolia,Toyon
37.7662999762,-122.4708827246,14,Symphyotrichum chilense,Pacific Aster
37.73945096,-122.37543295,4,Distichlis spicata,Saltgrass
37.7665357388,-122.470380709,9,Epilobium canum,California fuchsia
37.7665663084,-122.47043132,9,Clarkia rubicunda,ruby chalice clarkia
37.73907085,-122.37531038,6,Eschscholzia californica,California poppy
37.718625,-122.50158,8,Pteridium aquilinum pubescens,Hairy brackenfern
37.73852059,-122.45498575,8,Polystichum munitum,western sword fern
37.79396147,-122.4734351,5,Phacelia malvifolia,stinging phacelia
37.79416812,-122.47318051,9,Eriophyllum staechadifolium,seaside woolly sunflower
37.7939971,-122.47343962,6,Baccharis pilularis,coyote brush
37.792781205,-122.4555817713,10,Heteromeles arbutifolia,Toyon
37.71865,-122.5017305556,5,Toxicodendron diversilobum,Pacific poison oak
37.71865,-122.5017305556,5,Toxicodendron diversilobum,Pacific poison oak
37.7971428959,-122.4551441522,10,Baccharis glutinosa,marsh baccharis
37.8055438344,-122.4753270566,8,Polystichum munitum,western sword fern
37.7660902497,-122.4563316164,10,Malva assurgentiflora,Island Mallow
37.7974586879,-122.4548796894,19,Symphyotrichum expansum,Southwestern Annual Saltmarsh Aster
37.7388,-122.37411333,8,Frangula californica,coffeeberry
37.8065030722,-122.4707697996,13,Ceanothus thyrsiflorus thyrsiflorus,
37.7663614881,-122.5028075093,5,Quercus agrifolia,coast live oak
37.7664241009,-122.5028439705,10,Quercus agrifolia,coast live oak
37.7664958919,-122.5025294815,5,Heteromeles arbutifolia,Toyon
37.7664930001,-122.5020803792,10,Quercus agrifolia,coast live oak
37.770313304,-122.5036304445,5,Quercus agrifolia,coast live oak
37.7707368415,-122.5038134215,5,Acer macrophyllum,bigleaf maple
37.7882234412,-122.4681148724,9,Pentagramma triangularis,goldback fern
37.7733394644,-122.459744895,30,Sedum dendroideum,Tree Stonecrop
37.799847699,-122.4796200279,6,Plantago maritima,Sea Plantain
37.78167072,-122.51299467,15,Armeria maritima californica,California Thrift
37.78167941,-122.51307812,7,Baccharis pilularis,coyote brush
37.76491342,-122.3917654,6,Aesculus californica,California buckeye
37.79472,-122.48065333,10,Toxicodendron diversilobum,Pacific poison oak
37.7092340822,-122.3826429528,5,Distichlis spicata,Saltgrass
37.7092752373,-122.3827458826,5,Baccharis pilularis,coyote brush
37.7094741818,-122.3846941722,5,Ambrosia chamissonis,silver beachweed
37.7098915587,-122.3895625492,5,Heteromeles arbutifolia,Toyon
37.7099404671,-122.3898623699,5,Garrya elliptica,Coast silk tassel
37.7215473494,-122.5040813071,5,Lupinus chamissonis,Chamisso Bush Lupine
37.78891667,-122.48165833,10,Heteromeles arbutifolia,Toyon
37.7363916667,-122.4397366667,5,Frangula californica,coffeeberry
37.766160029,-122.4665127789,30,Epilobium canum,California fuchsia
37.757411669,-122.4402892404,10,Epilobium canum,California fuchsia
37.7575178678,-122.4403304794,10,Symphoricarpos albus,Common Snowberry
37.75046667,-122.47042167,13,Eriogonum latifolium,Seaside Buckwheat
37.7798974654,-122.5118015428,5,Tanacetum bipinnatum,dune tansy
37.76033623,-122.4959028,11,Pinus radiata,Monterey pine
37.7743401,-122.45848731,12,Quercus agrifolia,coast live oak
37.69820833,-123.00372222,32,Spergularia macrotheca,Sticky Sand-Spurrey
37.7664233274,-122.4701085314,13,Phacelia californica,California phacelia
37.778098369,-122.4533397698,8,Achillea millefolium,common yarrow
37.7781647369,-122.4533719168,28,Achillea millefolium,common yarrow
37.7780545826,-122.4533607199,20,Baccharis pilularis,coyote brush
37.778077419,-122.4533363433,10,Baccharis pilularis,coyote brush
37.7781120781,-122.4533495029,10,Artemisia pycnocephala,coastal sagewort
37.7782054525,-122.4533330743,10,Armeria maritima,Sea Thrift
37.7781986588,-122.4533758741,28,Baccharis pilularis,coyote brush
37.7780088334,-122.4533349788,12,Armeria maritima,Sea Thrift
37.7782239258,-122.4534004714,28,Artemisia pycnocephala,coastal sagewort
37.7782551572,-122.4534341601,10,Fragaria chiloensis,beach strawberry
37.7781961905,-122.4533260335,10,Armeria maritima,Sea Thrift
37.7782430649,-122.4533782853,13,Fragaria chiloensis,beach strawberry
37.7784273215,-122.4533853774,10,Lupinus arboreus,coastal bush lupine
37.7782087866,-122.4534082368,28,Eriogonum latifolium,Seaside Buckwheat
37.7781761159,-122.4534715434,10,Lupinus chamissonis,Chamisso Bush Lupine
37.7782487006,-122.4532219977,8,Lupinus arboreus,coastal bush lupine
37.7782697836,-122.4533606508,10,Artemisia pycnocephala,coastal sagewort
37.778214966,-122.4534026441,10,Salvia spathacea,Hummingbird Sage
37.7782377551,-122.4534817229,28,Achillea millefolium,common yarrow
37.7782838792,-122.4535049907,8,Achillea millefolium,common yarrow
37.7781774989,-122.4533945137,10,Erigeron glaucus,seaside daisy
37.7781927539,-122.4533996267,10,Achillea millefolium,common yarrow
37.7781498792,-122.4533338591,14,Baccharis pilularis,coyote brush
37.7781174425,-122.4533262012,10,Baccharis pilularis,coyote brush
37.7781956876,-122.4532974513,10,Baccharis pilularis,coyote brush
37.7781346136,-122.4532801171,9,Baccharis pilularis,coyote brush
37.7781039362,-122.4533475645,13,Baccharis pilularis,coyote brush
37.7781202989,-122.4533878708,9,Artemisia pycnocephala,coastal sagewort
37.7781388636,-122.4533269553,6,Artemisia pycnocephala,coastal sagewort
37.7781491261,-122.4533210044,10,Artemisia pycnocephala,coastal sagewort
37.7781295291,-122.4533435512,32,Artemisia pycnocephala,coastal sagewort
37.7780694142,-122.4533905742,10,Achillea millefolium,common yarrow
37.7782085119,-122.453329051,10,Artemisia pycnocephala,coastal sagewort
37.7781773535,-122.4532370388,6,Pinus radiata,Monterey pine
37.7781805583,-122.45333693,10,Artemisia pycnocephala,coastal sagewort
37.7782090567,-122.453324441,10,Armeria maritima,Sea Thrift
37.778288601,-122.4534122833,10,Fragaria chiloensis,beach strawberry
37.7784497044,-122.4534951152,28,Lupinus arboreus,coastal bush lupine
37.7782707475,-122.453367021,10,Quercus agrifolia,coast live oak
37.7782764053,-122.4533155562,10,Quercus agrifolia,coast live oak
37.7782612341,-122.4533749839,10,Fragaria chiloensis,beach strawberry
37.778275645,-122.4534174358,14,Fragaria chiloensis,beach strawberry
37.714955,-122.39395833,5,Prunus ilicifolia,hollyleaf cherry
37.71496167,-122.39395833,5,Baccharis pilularis,coyote brush
37.7580922796,-122.4571934437,10,Baccharis pilularis,coyote brush
37.7706912307,-122.4650326275,24,Garrya elliptica,Coast silk tassel
37.77380898,-122.45896737,5,Artemisia pycnocephala,coastal sagewort
37.75595985,-122.46337482,8,Veronica americana,American brooklime
37.71454646,-122.45920757,9,Clinopodium douglasii,yerba buena
37.7738902811,-122.4552675338,10,Baccharis pilularis,coyote brush
37.7739206952,-122.4553304981,11,Baccharis pilularis,coyote brush
37.77410945,-122.45571454,18,Heteromeles arbutifolia,Toyon
37.7739202883,-122.455296619,10,Baccharis pilularis,coyote brush
37.7739002277,-122.4552613248,28,Quercus agrifolia,coast live oak
37.7740818076,-122.4554451463,10,Quercus agrifolia,coast live oak
37.7738492,-122.4564779,9,Quercus agrifolia,coast live oak
37.7737315585,-122.4552912069,8,Achillea millefolium,common yarrow
37.77378619,-122.45646025,4,Eschscholzia californica,California poppy
37.773818993,-122.4564551656,10,Scrophularia californica,California beeplant
37.7738200514,-122.4565308893,28,Eschscholzia californica,California poppy
37.77372992,-122.45660095,11,Diplacus aurantiacus,orange bush monkeyflower
37.7739116131,-122.4564845861,10,Diplacus aurantiacus,orange bush monkeyflower
37.7738743136,-122.4564907049,10,Artemisia pycnocephala,coastal sagewort
37.773821046,-122.4564480955,6,Diplacus aurantiacus,orange bush monkeyflower
37.7740631533,-122.4566055412,37,Eschscholzia californica,California poppy
37.7738758223,-122.4564851728,10,Eschscholzia californica,California poppy
37.7738179872,-122.4552039151,10,Artemisia pycnocephala,coastal sagewort
37.77359067,-122.4548880012,10,Quercus agrifolia,coast live oak
37.7734060168,-122.454839156,6,Toxicodendron diversilobum,Pacific poison oak
37.7741576601,-122.4566269076,42,Artemisia pycnocephala,coastal sagewort
37.7736674508,-122.4549362446,10,Baccharis pilularis,coyote brush
37.7737431787,-122.4564250746,30,Diplacus aurantiacus,orange bush monkeyflower
37.7733669151,-122.4556911552,10,Eschscholzia californica,California poppy
37.7734019515,-122.4558801671,10,Eschscholzia californica,California poppy
37.7737063822,-122.4566338678,10,Diplacus aurantiacus,orange bush monkeyflower
37.7731134463,-122.4553438091,10,Rubus ursinus,trailing blackberry
37.7731605946,-122.4555879739,10,Scrophularia californica,California beeplant
37.7745368097,-122.4554217562,14,Quercus agrifolia,coast live oak
37.7735056356,-122.4558995293,10,Diplacus aurantiacus,orange bush monkeyflower
37.7733713875,-122.4558757361,8,Baccharis pilularis,coyote brush
37.7735226928,-122.4584755396,10,Artemisia californica,California sagebrush
37.7733555576,-122.4570175075,10,Hesperocyparis macrocarpa,Monterey Cypress
37.7738613636,-122.4564623741,10,Diplacus aurantiacus,orange bush monkeyflower
37.7738085565,-122.4564800465,9,Diplacus aurantiacus,orange bush monkeyflower
37.7706981171,-122.461611461,10,Alnus rubra,Red Alder
37.7412569337,-122.4424687867,10,Umbellularia californica,California bay
37.7707324219,-122.4616561651,46,Cornus sericea,red osier dogwood
37.73881667,-122.37592167,25,Grindelia stricta,Oregon Gumplant
37.7400621801,-122.4402453604,12,Baccharis pilularis,coyote brush
37.7873385664,-122.4713686768,6,Baccharis pilularis,coyote brush
37.7873174354,-122.4713732202,6,Baccharis pilularis,coyote brush
37.81375833,-122.37017833,5,Grindelia stricta,Oregon Gumplant
37.79830092,-122.47485565,9,Hesperocyparis macrocarpa,Monterey Cypress
37.7403402049,-122.4408637361,10,Baccharis pilularis,coyote brush
37.7670978,-122.4734238855,24,Eschscholzia californica,California poppy
37.79936667,-122.47849167,10,Diplacus aurantiacus,orange bush monkeyflower
37.79773,-122.47883667,10,Hesperocyparis macrocarpa,Monterey Cypress
37.79755333,-122.479545,10,Eriogonum latifolium,Seaside Buckwheat
37.79766167,-122.47985,10,Ericameria ericoides,California Goldenbush
37.797805,-122.48008,10,Polygonum paronychia,beach knotweed
37.797845,-122.480195,10,Lupinus chamissonis,Chamisso Bush Lupine
37.79900333,-122.480705,10,Pteridium aquilinum pubescens,Hairy brackenfern
37.79903,-122.48081167,10,Eriophyllum staechadifolium,seaside woolly sunflower
37.79917833,-122.48072,10,Anaphalis margaritacea,pearly everlasting
37.799805,-122.47997167,5,Fragaria chiloensis,beach strawberry
37.80326167,-122.479575,5,Mastocarpus papillatus,Turkish washcloth
37.80181333,-122.47888833,5,Hesperocyparis macrocarpa,Monterey Cypress
37.80040333,-122.48017833,5,Eriogonum latifolium,Seaside Buckwheat
37.80213,-122.47872167,5,Eriogonum latifolium,Seaside Buckwheat
37.80169167,-122.47802,5,Symphyotrichum chilense,Pacific Aster
37.80250833,-122.47766167,5,Heteromeles arbutifolia,Toyon
37.7908277944,-122.4844830246,15,Eriogonum latifolium,Seaside Buckwheat
37.7907481435,-122.4845278325,8,Tanacetum bipinnatum,dune tansy
37.76767,-122.513245,5,Zostera marina,Eelgrass
37.7991133487,-122.4786114693,11,Eriophyllum staechadifolium,seaside woolly sunflower
37.7988007386,-122.4787918478,6,Diplacus aurantiacus,orange bush monkeyflower
37.7977481864,-122.4788528681,6,Scrophularia californica,California beeplant
37.8013292939,-122.4617308773,14,Hesperocyparis macrocarpa,Monterey Cypress
37.71370867,-122.38039504,5,Heterotheca grandiflora,Telegraphweed
37.7413385315,-122.4419206941,10,Baccharis pilularis,coyote brush
37.7426450188,-122.4446462375,10,Heteromeles arbutifolia,Toyon
37.8026508175,-122.4722324883,13,Sambucus racemosa,red-berried elder
37.7728921527,-122.4395145848,9,Eschscholzia californica,California poppy
37.7731569046,-122.4304969981,9,Eschscholzia californica,California poppy
37.7877,-122.50558333,10,Hesperocyparis macrocarpa,Monterey Cypress
37.7582813609,-122.4568496188,24,Dryopteris arguta,coastal woodfern
37.7245055556,-122.5048305556,10,Solanum americanum,American black nightshade
37.7991722222,-122.4786083333,10,Solanum umbelliferum,bluewitch nightshade
37.8058157969,-122.4694087632,10,Pentagramma triangularis,goldback fern
37.8059164794,-122.4696313884,5,Pentagramma triangularis,goldback fern
37.79113463,-122.48433286,6,Ericameria ericoides,California Goldenbush
37.7278923663,-122.4856487476,10,Quercus agrifolia,coast live oak
37.7279972658,-122.4857219217,10,Hesperocyparis macrocarpa,Monterey Cypress
37.7534412034,-122.3997971044,5,Heteromeles arbutifolia,Toyon
37.788285,-122.4696535,5,Prunus ilicifolia,hollyleaf cherry
37.80224194,-122.41803057,8,Hesperocyparis macrocarpa,Monterey Cypress
37.7126803855,-122.3801023142,5,Frangula californica,coffeeberry
37.71025592,-122.3801041582,5,Heteromeles arbutifolia,Toyon
37.7597718263,-122.4564782405,13,Pentagramma triangularis,goldback fern
37.730701603,-122.3834662234,5,Cyperus eragrostis,tall flatsedge
37.81420075,-122.3706611,11,Achillea millefolium,common yarrow
37.7707416192,-122.5045097062,5,Solanum,nightshades
37.7887168071,-122.483048844,25,Hesperocyparis macrocarpa,Monterey Cypress
37.7394845,-122.4448024,21,Chlorogalum pomeridianum,wavy-leafed soap plant
37.7734604571,-122.4737339561,30,Baccharis pilularis,coyote brush
37.7739053266,-122.473861361,10,Baccharis pilularis,coyote brush
37.738133627,-122.4547823054,5,Polypodium scouleri,leathery polypody
37.8275944444,-122.3665694444,5,Quercus agrifolia,coast live oak
37.8269361111,-122.3660583333,5,Polypodium californicum,California Polypody
37.787622,-122.47659,27,Pinus radiata,Monterey pine
37.8057472222,-122.4768833333,5,Oemleria cerasiformis,Osoberry
37.8080222222,-122.4734111111,5,Oemleria cerasiformis,Osoberry
37.764855,-122.50523333,5,Morella californica,Pacific Wax myrtle
37.8044736665,-122.4543560856,5,Castilleja affinis,Coast Paintbrush
37.79227522,-122.42740035,9,Malvaviscus arboreus,Turk's cap
37.770176817,-122.5093961009,12,Hesperocyparis macrocarpa,Monterey Cypress
37.7981876684,-122.4546789717,14,Symphyotrichum subulatum,annual saltmarsh aster
37.7960805803,-122.4773017985,31,Hesperocyparis macrocarpa,Monterey Cypress
37.7933539568,-122.4774628133,3,Cirsium occidentale,Cobwebby Thistle
37.80490833,-122.47693667,30,Artemisia californica,California sagebrush
37.80474167,-122.476905,5,Fragaria chiloensis,beach strawberry
37.800095,-122.47958333,5,Ceanothus thyrsiflorus,blueblossom
